,glottolog_index,glottocode,language_name,iso_code,language_or_dialect,macroarea,latitude,longitude,dictionary_exists,language_family,bible_exists,cc_gb,archival_gb,datasets_n,wiki_articles_n,opus_gb,lowercase_name,xeus_gb,wikitongues_gb,models_n,models_mean_downloads,models_earliest_date,wiki_active_users,institutional_status,endangerment_status,primary_country,admin_1_code,country_iso_code,other_country_iso_codes,contested_area,n_speakers,geometry,closest_university,second_closest_university,distance_to_closest_university_km,distance_to_second_closest_university_km,admin_1_hdi,admin_1_gdp,cybersecurity_law_exists,households_with_phones_pct,households_with_home_internet_pct,individuals_using_internet_pct,avg_download_speed_kbps,avg_upload_speed_kbps,avg_latency_ms,pct_stem_grads,literacy_rate,admin_1_education_level,rnd_gdp_pct,AI_resource_readiness,infrastructural_readiness,socioeconomic_readiness,Overall_Readiness_Score,grouped_full_index,grouped_AI_resource_index,grouped_socioeconomic_index,grouped_infrastructural_index
5811,5251,kuja1239,Kujarge,vkj,language,Africa,11.7473,22.1956,1,Isolate,0,0.0,0.0,0,0,0,kujarge,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Chad,TCDr104,TCD,TCD,0,999,POINT (22.1956 11.7473),University of El Geneina,University of Zalingei,0.00170038617,0.001723531858,0.291,2043.544189,0,38.12,4.22959,12.18389422,50976.0,9946.0,178.0,13.70629,27.28000069,0.109,0.3005000055,1.0000000000000004e-06,0.1227711869883236,0.0007090398548457,0.000297728081041,9,9,9,9
5812,5968,vaal1235,Vaal-Orange,kqu,language,Africa,-29.55,26.11,1,Tuu [tuuu1241],0,0.0,0.0,0,0,0,vaal-orange,0.0,0.0,0,0.0,0,0,0,Not in use,South Africa,ZAFr104,ZAF,ZAF,0,0,POINT (26.11 -29.55),Central University of Technology,University of the Free State,0.0004399570412,0.00044625052,0.712,11113.29395,0,81.2228,75.2937,74.70299495,11216.0,17031.0,71.0,18.28119,90.0,0.778,0.6036000252,1.0000000000000004e-06,0.3384202408762061,0.0007710309961161,0.0004292795038972,9,9,9,6
5813,5971,gail1235,Gail,gic,language,Africa,-28.77,26.895,1,Potentially isolate,0,0.0,0.0,0,0,0,gail,0.0,0.0,0,0.0,0,0,0,Not in use,South Africa,ZAFr104,ZAF,ZAF,0,0,POINT (26.895 -28.77),Central University of Technology,University of the Free State,0.0007674363205,0.0007851279501,0.712,11113.29395,0,81.2228,75.2937,74.70299495,11216.0,17031.0,71.0,18.28119,90.0,0.778,0.6036000252,1.0000000000000004e-06,0.3384202408762061,0.0007710309961161,0.0004292795038972,9,9,9,6
5814,3722,mata1288,Matagalpa,mtn,language,North America,13.0333,-86.0,1,Misumalpan [misu1242],0,0.0,0.0,0,0,0,matagalpa,0.0,0.0,0,0.0,0,0,0,Not in use,Nicaragua,NICr102,NIC,NIC,0,0,POINT (-86 13.0333),Universidad Nacional Francisco Luis Espinoza Pineda,Universidad de Ciencias de la Salud y Energías Renovables,0.0004231853135,0.0007322251071,0.623,3825.681885,1,68.0252,41.5,61.05244185,142658.0,41594.0,21.0,19.53803062438965,82.61454773,0.521,0.1074199975,1.0000000000000004e-06,0.4468645451829507,0.000595808848407,0.0004365391367977,9,9,9,5
5815,5354,puni1241,Punic,xpu,language,Africa,36.527295,10.356444,1,Afro-Asiatic [afro1255],0,0.0,0.0,0,0,0,punic,0.0,0.0,0,0.0,0,0,0,Not in use,Tunisia,TUNr102,TUN,TUN,0,0,POINT (10.356444 36.527295),Université Privée des Etudes Scientifiques et Technologiques de Mégrine,Université Européenne de Tunis,0.0002658838154,0.0003074265505,0.718,10726.14258,1,90.89,58.9721,73.8379469,7791.0,1388.0,93.0,43.25471,85.21492767,0.658,0.7465800047,1.0000000000000004e-06,0.3242111101988953,0.0007676721505964,0.0004268383796856,9,9,9,6
5816,3453,olom1241,Oloma,olm,language,Africa,7.01279,6.02767,1,Atlantic-Congo [atla1278],0,0.0,0.0,0,0,0,oloma,0.0,0.0,0,0.0,0,0,0,Not in use,Nigeria,NGAr104,NGA,NGA,0,0,POINT (6.02767 7.01279),Ambrose Alli University,"Achievers University, Owo",0.0002941309671,0.0004654324194,0.627,7871.683594,1,75.3824,34.6,35.45626462,113638.0,21016.0,28.0,16.57733917236328,62.0,0.706,0.2844400108,1.0000000000000004e-06,0.3715227192856766,0.0005545721593482,0.0004007836993791,9,9,9,6
5817,2447,okoj1239,Okojuwoi,okj,language,Eurasia,13.0472,92.8753,1,Great Andamanese [grea1241],0,0.0,0.0,0,0,0,okojuwoi,0.0,0.0,0,0.0,0,0,0,Not in use,India,INDr136,IND,IND,0,0,POINT (92.8753 13.0472),Pathein University,"Technological University, Maubin",0.004198984407,0.004589033482,0.706,10705.2666,1,56.2472,29.1836,48.07524574,64110.0,48953.0,64.0,32.64561,74.0,0.606,0.6463599801,1.0000000000000004e-06,0.308939974729091,0.0006651782920806,0.0004004358585244,9,9,9,7
5818,2443,akak1253,Akakol,aky,language,Eurasia,12.73253,92.78661,1,Great Andamanese [grea1241],0,0.0,0.0,0,0,0,akakol,0.0,0.0,0,0.0,0,0,0,Not in use,India,INDr136,IND,IND,0,0,POINT (92.78661 12.73253),Pathein University,"Technological University, Maubin",0.004520480093,0.004895971868,0.706,10705.2666,1,56.2472,29.1836,48.07524574,64110.0,48953.0,64.0,32.64561,74.0,0.606,0.6463599801,1.0000000000000004e-06,0.308939974729091,0.0006651782920806,0.0004004358585244,9,9,9,7
5819,2432,mixe1288,Mixed Great Andamanese,gac,dialect,Eurasia,11.67,92.74,1,Great Andamanese [grea1241],0,0.0,0.0,0,0,0,mixed great andamanese,0.0,0.0,0,0.0,0,0,0,Not in use,India,INDr136,IND,IND,0,0,POINT (92.74 11.67),Pathein University,Maubin University,0.005513327551,0.00581565537,0.706,10705.2666,1,56.2472,29.1836,48.07524574,64110.0,48953.0,64.0,32.64561,74.0,0.606,0.6463599801,1.0000000000000004e-06,0.308939974729091,0.0006651782920806,0.0004004358585244,9,9,9,7
5820,2449,akac1240,Akacari,aci,language,Eurasia,13.49086,92.94855,1,Great Andamanese [grea1241],0,0.0,0.0,0,0,0,akacari,0.0,0.0,0,0.0,0,0,0,Not in use,India,INDr136,IND,IND,0,0,POINT (92.94855 13.49086),Pathein University,"Technological University, Maubin",0.00377183469,0.004194121704,0.706,10705.2666,1,56.2472,29.1836,48.07524574,64110.0,48953.0,64.0,32.64561,74.0,0.606,0.6463599801,1.0000000000000004e-06,0.308939974729091,0.0006651782920806,0.0004004358585244,9,9,9,7
5821,2436,apuc1241,Apucikwar,apq,language,Eurasia,12.241,92.7965,1,Great Andamanese [grea1241],0,0.0,0.0,0,0,0,apucikwar,0.0,0.0,0,0.0,0,0,0,Not in use,India,INDr136,IND,IND,0,0,POINT (92.7965 12.241),Pathein University,Maubin University,0.004963647838,0.005298710417,0.706,10705.2666,1,56.2472,29.1836,48.07524574,64110.0,48953.0,64.0,32.64561,74.0,0.606,0.6463599801,1.0000000000000004e-06,0.308939974729091,0.0006651782920806,0.0004004358585244,9,9,9,7
5822,2434,akak1251,Akakora,ack,language,Eurasia,12.0944,92.7466,1,Great Andamanese [grea1241],0,0.0,0.0,0,0,0,akakora,0.0,0.0,0,0.0,0,0,0,Not in use,India,INDr136,IND,IND,0,0,POINT (92.7466 12.0944),Pathein University,Maubin University,0.005118055711,0.005449170366,0.706,10705.2666,1,56.2472,29.1836,48.07524574,64110.0,48953.0,64.0,32.64561,74.0,0.606,0.6463599801,1.0000000000000004e-06,0.308939974729091,0.0006651782920806,0.0004004358585244,9,9,9,7
5823,2439,akab1248,Akabo,akm,language,Eurasia,12.3629,92.8011,1,Great Andamanese [grea1241],0,0.0,0.0,0,0,0,akabo,0.0,0.0,0,0.0,0,0,0,Not in use,India,INDr136,IND,IND,0,0,POINT (92.8011 12.3629),Pathein University,Maubin University,0.004850025191,0.005193998504,0.706,10705.2666,1,56.2472,29.1836,48.07524574,64110.0,48953.0,64.0,32.64561,74.0,0.606,0.6463599801,1.0000000000000004e-06,0.308939974729091,0.0006651782920806,0.0004004358585244,9,9,9,7
5824,2440,akab1249,Akabea,abj,language,Eurasia,12.3782,92.7818,1,Great Andamanese [grea1241],0,0.0,0.0,0,0,0,akabea,0.0,0.0,0,0.0,0,0,0,Not in use,India,INDr136,IND,IND,0,0,POINT (92.7818 12.3782),Pathein University,Maubin University,0.004843857653,0.005191894091,0.706,10705.2666,1,56.2472,29.1836,48.07524574,64110.0,48953.0,64.0,32.64561,74.0,0.606,0.6463599801,1.0000000000000004e-06,0.308939974729091,0.0006651782920806,0.0004004358585244,9,9,9,7
5825,2445,akak1252,Akakede,akx,language,Eurasia,12.8494,92.8227,1,Great Andamanese [grea1241],0,0.0,0.0,0,0,0,akakede,0.0,0.0,0,0.0,0,0,0,Not in use,India,INDr136,IND,IND,0,0,POINT (92.8227 12.8494),Pathein University,"Technological University, Maubin",0.004399596836,0.004779826708,0.706,10705.2666,1,56.2472,29.1836,48.07524574,64110.0,48953.0,64.0,32.64561,74.0,0.606,0.6463599801,1.0000000000000004e-06,0.308939974729091,0.0006651782920806,0.0004004358585244,9,9,9,7
5826,2441,akar1243,Akarbale,acl,language,Eurasia,12.6663,92.8278,1,Great Andamanese [grea1241],0,0.0,0.0,0,0,0,akarbale,0.0,0.0,0,0.0,0,0,0,Not in use,India,INDr136,IND,IND,0,0,POINT (92.8278 12.6663),Pathein University,"Technological University, Maubin",0.004562635939,0.00492685726,0.706,10705.2666,1,56.2472,29.1836,48.07524574,64110.0,48953.0,64.0,32.64561,74.0,0.606,0.6463599801,1.0000000000000004e-06,0.308939974729091,0.0006651782920806,0.0004004358585244,9,9,9,7
5827,3201,midd1351,Middle Mongol,xng,language,Eurasia,48.72618,108.6745,1,Mongolic-Khitan [mong1349],0,0.0,0.0,0,0,0,middle mongol,0.0,0.0,0,0.0,0,0,0,Not in use,Mongolia,MNGr103,MNG,MNG,0,0,POINT (108.6745 48.72618),Mongolian National University of Arts and Culture,Mongolia International University,0.001841667407,0.001883563199,0.729,5817.959473,1,91.2931,80.0304,83.91453795,18451.0,13858.0,15.0,25.33603,99.0,0.676,0.08521000296,1.0000000000000004e-06,0.4119625398951535,0.0006837738360291,0.0004448213647973,9,9,9,5
5828,1426,lucu1238,Lucumi,luq,language,North America,22.9514,-82.441,1,Atlantic-Congo [atla1278],0,0.0,0.0,0,0,0,lucumi,0.0,0.0,0,0.0,0,0,0,Not in use,Cuba,CUBr102,CUB,CUB,0,0,POINT (-82.441 22.9514),Universidad de las Ciencias Informáticas,Universidad de Ciencias Pedagógicas Héctor Alfredo Pineda Zaldívar,4.51e-05,0.0001143750551,0.777,20565.40039,1,68.5341,33.3091,73.21784993,10903.0,9278.0,44.0,8.74986,99.67311096,0.748,0.3228200078,1.0000000000000004e-06,0.2835319104611738,0.0007929315350116,0.0004126116136225,9,9,9,7
5829,2605,ahom1240,Ahom,aho,language,Eurasia,27.2778,88.464,1,Tai-Kadai [taik1256],0,0.0,0.0,0,0,0,ahom,0.0,0.0,0,0.0,0,0,0,Not in use,India,INDr120,IND,IND,0,0,POINT (88.464 27.2778),National Institute of Technology Sikkim,Sikkim University,0.0001085061768,0.0001277809371,0.702,9288.588867,1,56.2472,29.1836,48.07524574,66574.0,53679.0,48.0,32.64561,74.0,0.644,0.6463599801,1.0000000000000004e-06,0.3111970925443988,0.0006574328092966,0.0003998445717805,9,9,9,7
5830,2700,akka1240,Akkadian,akk,language,Eurasia,33.1,44.1,1,Afro-Asiatic [afro1255],0,0.0,0.0,6,0,0,akkadian,0.0,0.0,1,0.0,0,0,0,Not in use,Iraq,IRQr109,IRQ,IRQ,0,0,POINT (44.1 33.1),Al Bayan University,Al-Rasheed University College,0.0002587987706,0.0002792415656,0.682,14017.77344,0,65.6978,88.7161,78.71560926,36167.0,19815.0,56.0,31.52227,86.0,0.561,0.04109000042,1.8676876681688049e-06,0.3933210006567724,0.0011467867705371,0.0006344666290463,9,9,9,6
5831,3720,subt1250,Subtiaba,sut,language,North America,12.4667,-86.9166,1,Otomanguean [otom1299],0,0.0,0.0,0,0,0,subtiaba,0.0,0.0,0,0.0,0,0,0,Not in use,Nicaragua,NICr101,NIC,NIC,0,0,POINT (-86.9166 12.4667),Universidad Tecnológica La Salle,Universidad de Occidente UDO,3.3e-05,4.68e-05,0.717,4003.17627,1,68.0252,41.5,61.05244185,99038.0,22894.0,18.0,19.53803062438965,82.61454773,0.668,0.1074199975,1.0000000000000004e-06,0.4164816717990923,0.0005994577892506,0.0004272811529853,9,9,9,5
5832,431,shen1247,Shendu,shl,language,Eurasia,22.1901,92.591,1,Sino-Tibetan [sino1245],0,0.0,0.0,0,0,0,shendu,0.0,0.0,0,0.0,0,0,0,Not in use,India,BGDr205,BGD,BGD,0,0,POINT (92.591 22.1901),Bandarban University,Begum Gulchemonara Trust University,0.0003758035774,0.0005718509388,0.617,2234.892334,1,63.7571,43.5913,44.50274195,136898.0,135858.0,4.0,11.27612,76.0,0.545,0.6463599801,1.0000000000000004e-06,0.3884977218586077,0.0005680487062606,0.0004100658346408,9,9,9,6
5833,5763,tama1338,Tamanaku,tmz,language,South America,2.765,-65.883,1,Cariban [cari1283],0,0.0,0.0,0,0,0,tamanaku,0.0,0.0,0,0.0,0,0,0,Not in use,Venezuela,VENr102,VEN,VEN,0,0,POINT (-65.883 2.765),Universidade Federal de Roraima,Fundacion Universitaria Internacional del Tropico Americano,0.005211290243,0.006990258625,0.672,6686.296875,0,67.87,59.4656,72.79637855,16369.0,8056.0,70.0,26.44799,97.59999847,0.719,0.6899999976,1.0000000000000004e-06,0.3220580069654428,0.0007473146273567,0.0004178720196846,9,9,9,7
5834,5773,bani1254,Avane,bvv,dialect,South America,5.26123,-67.5633,1,Arawakan [araw1281],0,0.0,0.0,0,0,0,avane,0.0,0.0,0,0.0,0,0,0,Not in use,Venezuela,VENr102,VEN,VEN,0,0,POINT (-67.5633 5.26123),Universidad Deportiva del Sur,Fundacion Universitaria Internacional del Tropico Americano,0.00453303044,0.004826023076,0.672,6686.296875,0,67.87,59.4656,72.79637855,16369.0,8056.0,70.0,26.44799,97.59999847,0.719,0.6899999976,1.0000000000000004e-06,0.3220580069654428,0.0007473146273567,0.0004178720196846,9,9,9,7
5835,5759,mand1448,Mandahuaca,mht,language,South America,1.48,-66.52,1,Arawakan [araw1281],0,0.0,0.0,0,0,0,mandahuaca,0.0,0.0,0,0.0,0,0,0,Not in use,Venezuela,VENr102,VEN,VEN,0,0,POINT (-66.52 1.48),Universidade Federal de Roraima,Fundacion Universitaria Internacional del Tropico Americano,0.00599955865,0.007014463208,0.672,6686.296875,0,67.87,59.4656,72.79637855,16369.0,8056.0,70.0,26.44799,97.59999847,0.719,0.6899999976,1.0000000000000004e-06,0.3220580069654428,0.0007473146273567,0.0004178720196846,9,9,9,7
5836,5764,yavi1244,Yavitero-Pareni,yvt,language,South America,2.924844,-67.438886,1,Arawakan [araw1281],0,0.0,0.0,0,0,0,yavitero-pareni,0.0,0.0,0,0.0,0,0,0,Not in use,Venezuela,VENr102,VEN,VEN,0,0,POINT (-67.438886 2.924844),Fundacion Universitaria Internacional del Tropico Americano,Universidad de los Llanos,0.005499791195,0.00640958794,0.672,6686.296875,0,67.87,59.4656,72.79637855,16369.0,8056.0,70.0,26.44799,97.59999847,0.719,0.6899999976,1.0000000000000004e-06,0.3220580069654428,0.0007473146273567,0.0004178720196846,9,9,9,7
5837,2638,jang1254,Jangshung,jna,language,Eurasia,31.5666,78.4344,1,Sino-Tibetan [sino1245],0,0.0,0.0,3,0,0,jangshung,2.865269842,0.0,1,0.0,0,0,0,Not in use,India,INDr107,IND,IND,0,0,POINT (78.4344 31.5666),IMS Unison University,Sri Dev Suman Uttarakhand University,0.001220608746,0.001229939107,0.703,7969.660645,0,56.2472,29.1836,48.07524574,77743.0,69296.0,12.0,32.64561,74.0,0.648,0.6463599801,1.8676876681688049e-06,0.3206584428488293,0.0010928202260555,0.0005832606119619,9,9,9,7
5838,5213,lele1276,Lele (Chad),lln,language,Africa,9.158,15.81149,1,Afro-Asiatic [afro1255],0,0.0,0.0,3,0,0,lele (chad),0.0,0.0,11,0.0,0,0,0,Endangered/unsafe,Chad,TCDr107,TCD,TCD,0,99999,POINT (15.81149 9.158),Université de Moundou,Université de Doba,0.0005717640912,0.001101535772,0.413,2043.544189,0,38.12,4.22959,12.18389422,13244.0,4460.0,700.0,13.70629,27.28000069,0.429,0.3005000055,4.697209163017876e-06,0.0946742317805938,0.0028359504038245,0.0007258065298601,9,9,9,9
5839,5219,sara1321,Sara Kaba Náà,kwv,language,Africa,9.39388,19.2566,1,Central Sudanic [cent2225],0,0.0,0.0,4,0,0,sara kaba náà,0.0,0.0,1,0.0,0,0,0,Endangered/unsafe,Chad,TCDr108,TCD,TCD,0,81000,POINT (19.2566 9.39388),Université de Doba,Université de Moundou,0.002531768671,0.003318730533,0.432,2043.544189,0,38.12,4.22959,12.18389422,13244.0,4460.0,700.0,13.70629,27.28000069,0.431,0.3005000055,1.8676876681688049e-06,0.0946799241289761,0.0013096079090646,0.0004125392215868,9,9,9,9
5840,3698,dama1268,Damakawa,dam,language,Africa,11.0808,5.4914,1,Atlantic-Congo [atla1278],0,0.0,0.0,0,0,0,damakawa,0.0,0.0,0,0.0,0,0,0,Not in use,Nigeria,NGAr126,NGA,NGA,0,0,POINT (5.4914 11.0808),Kebbi State University of Science and Technology,Zamfara State University,0.001578890888,0.001588029226,0.335,5101.807129,1,75.3824,34.6,35.45626462,127701.0,32268.0,45.0,16.57733917236328,62.0,0.236,0.2844400108,1.0000000000000004e-06,0.3798674837606829,0.0005292252426131,0.0003975146387771,9,9,9,6
5841,5216,nanc1253,Nancere,nnc,language,Africa,9.31975,16.1282,1,Afro-Asiatic [afro1255],0,0.0,0.0,3,0,0,nancere,1.492273923,0.0,1,0.0,0,0,0,Endangered/unsafe,Chad,TCDr107,TCD,TCD,0,81000,POINT (16.1282 9.31975),Université de Moundou,Université de Doba,0.0006985340924,0.0009200032338,0.413,2043.544189,0,38.12,4.22959,12.18389422,13244.0,4460.0,700.0,13.70629,27.28000069,0.429,0.3005000055,1.8676876681688049e-06,0.0946742317805938,0.0013094981660598,0.0004125194303952,9,9,9,9
5842,2614,saur1252,Sauraseni Prakrit,psu,language,Eurasia,27.46,77.56,1,Indo-European [indo1319],0,0.0,0.0,0,0,0,sauraseni prakrit,0.0,0.0,0,0.0,0,0,0,Not in use,India,INDr123,IND,IND,0,0,POINT (77.56 27.46),U.P. Pt. Deen Dayal Upadhyaya Veterinary Science University and Cattle Research Institute,GLA University,0.000140574239,0.0001624919084,0.592,3374.895508,1,56.2472,29.1836,48.07524574,118855.0,110441.0,5.0,32.64561,74.0,0.524,0.6463599801,1.0000000000000004e-06,0.3480196983190843,0.0005998873891245,0.0004025502392575,9,9,9,6
5843,5204,ngam1269,Ngam,nmc,language,Africa,8.25957,18.4648,1,Central Sudanic [cent2225],0,0.0,0.0,4,0,0,ngam,0.659845805,0.0,1,0.0,0,0,0,Endangered/unsafe,Chad,TCDr108,TCD,TCD,0,61000,POINT (18.4648 8.25957),Université de Doba,Université de Moundou,0.00170721655,0.002465243841,0.432,2043.544189,0,38.12,4.22959,12.18389422,13244.0,4460.0,700.0,13.70629,27.28000069,0.431,0.3005000055,1.8676876681688049e-06,0.0946799241289761,0.0013041261235145,0.000411962811342,9,9,9,9
5844,5212,herd1236,Herde,hed,language,Africa,9.14343,14.9267,1,Afro-Asiatic [afro1255],0,0.0,0.0,3,0,0,herde,0.0,0.0,1,0.0,0,0,0,Endangered/unsafe,Chad,TCDr106,TCD,TCD,0,50000,POINT (14.9267 9.14343),Université de Moundou,Université de Maroua,0.001215107665,0.00157821186,0.458,2043.544189,0,38.12,4.22959,12.18389422,13244.0,4460.0,700.0,13.70629,27.28000069,0.481,0.3005000055,1.8676876681688049e-06,0.0946877125021469,0.001301396722215,0.0004116864998984,9,9,9,9
5845,2134,luhu1243,Luhu-Piru,lcq,language,Papunesia,-3.13187,127.966,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,luhu-piru,0.0,0.0,0,0.0,0,0,0,Not in use,Indonesia,IDNr129,IDN,IDN,0,0,POINT (127.966 -3.13187),Universitas Pattimura,Universitas Darussalam Ambon,0.0005655983176,0.0006011667556,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0006322379019775,0.0004227076442871,9,9,9,6
5846,2075,nusa1245,Nusa Laut,nul,language,Papunesia,-3.67727,128.776,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,nusa laut,0.0,0.0,0,0.0,0,0,0,Not in use,Indonesia,IDNr129,IDN,IDN,0,0,POINT (128.776 -3.67727),Universitas Darussalam Ambon,Universitas Pattimura,0.0005610797759,0.0005844991573,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0006322379019775,0.0004227076442871,9,9,9,6
5847,2391,laba1241,Laba,lau,language,Papunesia,1.66675,127.583,1,Potentially isolate,0,0.0,0.0,0,0,0,laba,0.0,0.0,0,0.0,0,0,0,Not in use,Indonesia,IDNr129,IDN,IDN,0,0,POINT (127.583 1.66675),Universitas Halmahera,Universitas Hein Namotemo,0.0004169903338,0.0004178763525,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0006322379019775,0.0004227076442871,9,9,9,6
5848,2366,buli1255,Buli (Indonesia),bzq,language,Papunesia,1.0008,128.443,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,buli (indonesia),0.0,0.0,0,0.0,0,0,0,Not in use,Indonesia,IDNr129,IDN,IDN,0,0,POINT (128.443 1.0008),Universitas Hein Namotemo,Universitas Halmahera,0.0008533763372,0.0008756081903,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0006322379019775,0.0004227076442871,9,9,9,6
5849,2146,hoti1237,Hoti of East Seram,hti,language,Papunesia,-3.0083,130.168,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,hoti of east seram,0.0,0.0,0,0.0,0,0,0,Not in use,Indonesia,IDNr129,IDN,IDN,0,0,POINT (130.168 -3.0083),Universitas Darussalam Ambon,Universitas Pattimura,0.002065055679,0.002077559226,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0006322379019775,0.0004227076442871,9,9,9,6
5850,2102,kama1362,Kamarian,kzx,language,Papunesia,-3.40779,128.526,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,kamarian,0.0,0.0,0,0.0,0,0,0,Not in use,Indonesia,IDNr129,IDN,IDN,0,0,POINT (128.526 -3.40779),Universitas Pattimura,Universitas Darussalam Ambon,0.0004126556484,0.0004127554377,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0006322379019775,0.0004227076442871,9,9,9,6
5851,2219,sula1248,Sula,szn,language,Papunesia,-2.30765,125.9656,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,sula,0.0,0.0,0,0.0,0,0,0,Not in use,Indonesia,IDNr129,IDN,IDN,0,0,POINT (125.9656 -2.30765),Universitas Iqra Buru,Universitas Pattimura,0.001494561452,0.002600022206,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0006322379019775,0.0004227076442871,9,9,9,6
5852,2119,huku1237,Hukumina,huw,language,Papunesia,-3.274,126.194,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,hukumina,0.0,0.0,0,0.0,0,0,0,Not in use,Indonesia,IDNr129,IDN,IDN,0,0,POINT (126.194 -3.274),Universitas Iqra Buru,Universitas Pattimura,0.0009110815147,0.00203324834,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0006322379019775,0.0004227076442871,9,9,9,6
5853,2161,hulu1246,Hulung,huk,language,Papunesia,-2.87389,128.587,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,hulung,0.0,0.0,0,0.0,0,0,0,Not in use,Indonesia,IDNr129,IDN,IDN,0,0,POINT (128.587 -2.87389),Universitas Pattimura,Universitas Darussalam Ambon,0.0008710568393,0.0008870017213,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0006322379019775,0.0004227076442871,9,9,9,6
5854,2164,naka1263,Naka'ela,nae,language,Papunesia,-2.85543,128.516,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,naka'ela,0.0,0.0,0,0.0,0,0,0,Not in use,Indonesia,IDNr129,IDN,IDN,0,0,POINT (128.516 -2.85543),Universitas Pattimura,Universitas Darussalam Ambon,0.0008583206679,0.0008769529776,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0006322379019775,0.0004227076442871,9,9,9,6
5855,2254,mang1408,Mangole,mqc,dialect,Papunesia,-1.87941,125.822,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,mangole,0.0,0.0,0,0.0,0,0,0,Not in use,Indonesia,IDNr129,IDN,IDN,0,0,POINT (125.822 -1.87941),Universitas Iqra Buru,Universitas Pattimura,0.001895597914,0.002958637579,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0006322379019775,0.0004227076442871,9,9,9,6
5856,2105,kaye1241,Kayeli,kzl,language,Papunesia,-3.39247,127.118,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,kayeli,0.0,0.0,0,0.0,0,0,0,Not in use,Indonesia,IDNr129,IDN,IDN,0,0,POINT (127.118 -3.39247),Universitas Iqra Buru,Universitas Pattimura,0.000118419488,0.001104634504,0.69,2449.487305,1,67.2861,87.0883,66.48461277,39204.0,10538.0,57.0,19.4187,96.0,0.734,0.2806800008,1.0000000000000004e-06,0.3823429340713573,0.0006322379019775,0.0004227076442871,9,9,9,6
5857,5206,dayy1236,Day,dai,language,Africa,8.52612,17.5146,1,Atlantic-Congo [atla1278],0,0.0,0.0,3,0,0,day,1.962318367,0.0,1,0.0,0,0,0,Endangered/unsafe,Chad,TCDr108,TCD,TCD,0,49900,POINT (17.5146 8.52612),Université de Doba,Université de Moundou,0.0007203740315,0.001490798331,0.432,2043.544189,0,38.12,4.22959,12.18389422,13244.0,4460.0,700.0,13.70629,27.28000069,0.431,0.3005000055,1.8676876681688049e-06,0.0946799241289761,0.0013001717513784,0.0004115460051369,9,9,9,9
5858,5210,sara1322,Sara Kaba Deme,kwg,language,Africa,9.03466,18.6607,1,Central Sudanic [cent2225],0,0.0,0.0,3,0,0,sara kaba deme,0.0,0.0,1,0.0,0,0,0,Endangered/unsafe,Chad,TCDr108,TCD,TCD,0,40000,POINT (18.6607 9.03466),Université de Doba,Université de Moundou,0.001870312274,0.002664508338,0.432,2043.544189,0,38.12,4.22959,12.18389422,13244.0,4460.0,700.0,13.70629,27.28000069,0.431,0.3005000055,1.8676876681688049e-06,0.0946799241289761,0.0012957464151165,0.0004110785541628,9,9,9,9
